split,word,final_number,final_name,source_type,source_set,source_file
train,drop,78,078.png,aug,aug_train_123,aug_train_123_drop.png
train,drop,79,079.png,aug,aug_train_124,aug_train_124_drop.png
train,drop,80,080.png,aug,aug_train_125,aug_train_125_drop.png
train,drop,81,081.png,aug,aug_train_126,aug_train_126_drop.png
train,drop,82,082.png,aug,aug_train_127,aug_train_127_drop.png
train,drop,83,083.png,aug,aug_train_128,aug_train_128_drop.png
train,drop,84,084.png,aug,aug_train_129,aug_train_129_drop.png
train,drop,85,085.png,aug,aug_train_13,aug_train_13_drop.png
train,drop,86,086.png,aug,aug_train_130,aug_train_130_drop.png
train,drop,87,087.png,aug,aug_train_131,aug_train_131_drop.png
train,drop,88,088.png,aug,aug_train_132,aug_train_132_drop.png
train,drop,89,089.png,aug,aug_train_133,aug_train_133_drop.png
train,drop,90,090.png,aug,aug_train_134,aug_train_134_drop.png
train,drop,91,091.png,aug,aug_train_135,aug_train_135_drop.png
train,drop,92,092.png,aug,aug_train_136,aug_train_136_drop.png
train,drop,93,093.png,aug,aug_train_137,aug_train_137_drop.png
train,drop,94,094.png,aug,aug_train_138,aug_train_138_drop.png
train,drop,95,095.png,aug,aug_train_139,aug_train_139_drop.png
train,drop,96,096.png,aug,aug_train_14,aug_train_14_drop.png
train,drop,97,097.png,aug,aug_train_140,aug_train_140_drop.png
train,drop,98,098.png,aug,aug_train_141,aug_train_141_drop.png
train,drop,99,099.png,aug,aug_train_142,aug_train_142_drop.png
train,drop,100,100.png,aug,aug_train_143,aug_train_143_drop.png
train,drop,101,101.png,aug,aug_train_144,aug_train_144_drop.png
train,drop,102,102.png,aug,aug_train_15,aug_train_15_drop.png
train,drop,103,103.png,aug,aug_train_16,aug_train_16_drop.png
train,drop,104,104.png,aug,aug_train_17,aug_train_17_drop.png
train,drop,105,105.png,aug,aug_train_18,aug_train_18_drop.png
train,drop,106,106.png,aug,aug_train_19,aug_train_19_drop.png
train,drop,107,107.png,aug,aug_train_20,aug_train_20_drop.png
train,drop,108,108.png,aug,aug_train_21,aug_train_21_drop.png
train,drop,109,109.png,aug,aug_train_22,aug_train_22_drop.png
train,drop,110,110.png,aug,aug_train_23,aug_train_23_drop.png
train,drop,111,111.png,aug,aug_train_24,aug_train_24_drop.png
train,drop,112,112.png,aug,aug_train_25,aug_train_25_drop.png
train,drop,113,113.png,aug,aug_train_26,aug_train_26_drop.png
train,drop,114,114.png,aug,aug_train_27,aug_train_27_drop.png
train,drop,115,115.png,aug,aug_train_28,aug_train_28_drop.png
train,drop,116,116.png,aug,aug_train_29,aug_train_29_drop.png
train,drop,117,117.png,aug,aug_train_30,aug_train_30_drop.png
train,drop,118,118.png,aug,aug_train_31,aug_train_31_drop.png
train,drop,119,119.png,aug,aug_train_32,aug_train_32_drop.png
train,drop,120,120.png,aug,aug_train_33,aug_train_33_drop.png
train,drop,121,121.png,aug,aug_train_34,aug_train_34_drop.png
train,drop,122,122.png,aug,aug_train_35,aug_train_35_drop.png
train,drop,123,123.png,aug,aug_train_36,aug_train_36_drop.png
train,drop,124,124.png,aug,aug_train_37,aug_train_37_drop.png
train,drop,125,125.png,aug,aug_train_38,aug_train_38_drop.png
train,drop,126,126.png,aug,aug_train_39,aug_train_39_drop.png
train,drop,127,127.png,aug,aug_train_40,aug_train_40_drop.png
train,drop,128,128.png,aug,aug_train_41,aug_train_41_drop.png
train,drop,129,129.png,aug,aug_train_42,aug_train_42_drop.png
train,drop,130,130.png,aug,aug_train_43,aug_train_43_drop.png
train,drop,131,131.png,aug,aug_train_44,aug_train_44_drop.png
train,drop,132,132.png,aug,aug_train_45,aug_train_45_drop.png
train,drop,133,133.png,aug,aug_train_46,aug_train_46_drop.png
train,drop,134,134.png,aug,aug_train_47,aug_train_47_drop.png
train,drop,135,135.png,aug,aug_train_48,aug_train_48_drop.png
train,drop,136,136.png,aug,aug_train_49,aug_train_49_drop.png
train,drop,137,137.png,aug,aug_train_50,aug_train_50_drop.png
train,drop,138,138.png,aug,aug_train_51,aug_train_51_drop.png
train,drop,139,139.png,aug,aug_train_52,aug_train_52_drop.png
train,drop,140,140.png,aug,aug_train_53,aug_train_53_drop.png
train,drop,141,141.png,aug,aug_train_54,aug_train_54_drop.png
train,drop,142,142.png,aug,aug_train_55,aug_train_55_drop.png
train,drop,143,143.png,aug,aug_train_56,aug_train_56_drop.png
train,drop,144,144.png,aug,aug_train_57,aug_train_57_drop.png
train,drop,145,145.png,aug,aug_train_58,aug_train_58_drop.png
train,drop,146,146.png,aug,aug_train_59,aug_train_59_drop.png
train,drop,147,147.png,aug,aug_train_60,aug_train_60_drop.png
train,drop,148,148.png,aug,aug_train_61,aug_train_61_drop.png
train,drop,149,149.png,aug,aug_train_62,aug_train_62_drop.png
train,drop,150,150.png,aug,aug_train_63,aug_train_63_drop.png
train,drop,151,151.png,aug,aug_train_64,aug_train_64_drop.png
train,drop,152,152.png,aug,aug_train_65,aug_train_65_drop.png
train,drop,153,153.png,aug,aug_train_66,aug_train_66_drop.png
train,drop,154,154.png,aug,aug_train_67,aug_train_67_drop.png
train,drop,155,155.png,aug,aug_train_68,aug_train_68_drop.png
train,drop,156,156.png,aug,aug_train_69,aug_train_69_drop.png
train,drop,157,157.png,aug,aug_train_70,aug_train_70_drop.png
train,drop,158,158.png,aug,aug_train_71,aug_train_71_drop.png
train,drop,159,159.png,aug,aug_train_72,aug_train_72_drop.png
train,drop,160,160.png,aug,aug_train_73,aug_train_73_drop.png
train,drop,161,161.png,aug,aug_train_74,aug_train_74_drop.png
train,drop,162,162.png,aug,aug_train_75,aug_train_75_drop.png
train,drop,163,163.png,aug,aug_train_76,aug_train_76_drop.png
train,drop,164,164.png,aug,aug_train_77,aug_train_77_drop.png
train,drop,165,165.png,aug,aug_train_78,aug_train_78_drop.png
train,drop,166,166.png,aug,aug_train_79,aug_train_79_drop.png
train,drop,167,167.png,aug,aug_train_80,aug_train_80_drop.png
train,drop,168,168.png,aug,aug_train_81,aug_train_81_drop.png
train,drop,169,169.png,aug,aug_train_82,aug_train_82_drop.png
train,drop,170,170.png,aug,aug_train_83,aug_train_83_drop.png
train,drop,171,171.png,aug,aug_train_84,aug_train_84_drop.png
train,drop,172,172.png,aug,aug_train_85,aug_train_85_drop.png
train,drop,173,173.png,aug,aug_train_86,aug_train_86_drop.png
train,drop,174,174.png,aug,aug_train_87,aug_train_87_drop.png
train,drop,175,175.png,aug,aug_train_88,aug_train_88_drop.png
train,drop,176,176.png,aug,aug_train_89,aug_train_89_drop.png
train,drop,177,177.png,aug,aug_train_90,aug_train_90_drop.png
train,drop,178,178.png,aug,aug_train_91,aug_train_91_drop.png
train,drop,179,179.png,aug,aug_train_92,aug_train_92_drop.png
train,drop,180,180.png,aug,aug_train_93,aug_train_93_drop.png
train,drop,181,181.png,aug,aug_train_94,aug_train_94_drop.png
train,drop,182,182.png,aug,aug_train_95,aug_train_95_drop.png
train,drop,183,183.png,aug,aug_train_96,aug_train_96_drop.png
train,drop,184,184.png,aug,aug_train_97,aug_train_97_drop.png
train,drop,185,185.png,aug,aug_train_98,aug_train_98_drop.png
train,drop,186,186.png,aug,aug_train_99,aug_train_99_drop.png
train,eat,1,001.png,real,set_01,set_01_eat.png
train,eat,2,002.png,real,set_02,set_02_eat.png
train,eat,3,003.png,real,set_03,set_03_eat.png
train,eat,4,004.png,real,set_04,set_04_eat.png
train,eat,5,005.png,real,set_05,set_05_eat.png
train,eat,6,006.png,real,set_06,set_06_eat.png
train,eat,7,007.png,real,set_07,set_07_eat.png
train,eat,8,008.png,real,set_08,set_08_eat.png
train,eat,9,009.png,real,set_12,set_12_eat.png
train,eat,10,010.png,real,set_13,set_13_eat.png
train,eat,11,011.png,real,set_14,set_14_eat.png
train,eat,12,012.png,real,set_16,set_16_eat.png
train,eat,13,013.png,real,set_17,set_17_eat.png
train,eat,14,014.png,real,set_19,set_19_eat.png
train,eat,15,015.png,real,set_20,set_20_eat.png
train,eat,16,016.png,real,set_21,set_21_eat.png
train,eat,17,017.png,real,set_22,set_22_eat.png
train,eat,18,018.png,real,set_24,set_24_eat.png
train,eat,19,019.png,real,set_25,set_25_eat.png
train,eat,20,020.png,real,set_28,set_28_eat.png
train,eat,21,021.png,real,set_29,set_29_eat.png
train,eat,22,022.png,real,set_31,set_31_eat.png
train,eat,23,023.png,real,set_32,set_32_eat.png
train,eat,24,024.png,real,set_33,set_33_eat.png
train,eat,25,025.png,real,set_35,set_35_eat.png
train,eat,26,026.png,real,set_37,set_37_eat.png
train,eat,27,027.png,real,set_38,set_38_eat.png
train,eat,28,028.png,real,set_39,set_39_eat.png
train,eat,29,029.png,real,set_40,set_40_eat.png
train,eat,30,030.png,real,set_42,set_42_eat.png
train,eat,31,031.png,real,set_43,set_43_eat.png
train,eat,32,032.png,real,set_45,set_45_eat.png
train,eat,33,033.png,real,set_46,set_46_eat.png
train,eat,34,034.png,real,set_47,set_47_eat.png
train,eat,35,035.png,real,set_48,set_48_eat.png
train,eat,36,036.png,real,set_49,set_49_eat.png
train,eat,37,037.png,real,set_52,set_52_eat.png
train,eat,38,038.png,real,set_54,set_54_eat.png
train,eat,39,039.png,real,set_55,set_55_eat.png
train,eat,40,040.png,real,set_56,set_56_eat.png
train,eat,41,041.png,real,set_58,set_58_eat.png
train,eat,42,042.png,real,set_59,set_59_eat.png
train,eat,43,043.png,aug,aug_train_01,aug_train_01_eat.png
train,eat,44,044.png,aug,aug_train_02,aug_train_02_eat.png
train,eat,45,045.png,aug,aug_train_03,aug_train_03_eat.png
train,eat,46,046.png,aug,aug_train_04,aug_train_04_eat.png
train,eat,47,047.png,aug,aug_train_05,aug_train_05_eat.png
train,eat,48,048.png,aug,aug_train_06,aug_train_06_eat.png
train,eat,49,049.png,aug,aug_train_07,aug_train_07_eat.png
train,eat,50,050.png,aug,aug_train_08,aug_train_08_eat.png
train,eat,51,051.png,aug,aug_train_09,aug_train_09_eat.png
train,eat,52,052.png,aug,aug_train_10,aug_train_10_eat.png
train,eat,53,053.png,aug,aug_train_100,aug_train_100_eat.png
train,eat,54,054.png,aug,aug_train_101,aug_train_101_eat.png
train,eat,55,055.png,aug,aug_train_102,aug_train_102_eat.png
train,eat,56,056.png,aug,aug_train_103,aug_train_103_eat.png
train,eat,57,057.png,aug,aug_train_104,aug_train_104_eat.png
train,eat,58,058.png,aug,aug_train_105,aug_train_105_eat.png
train,eat,59,059.png,aug,aug_train_106,aug_train_106_eat.png
train,eat,60,060.png,aug,aug_train_107,aug_train_107_eat.png
train,eat,61,061.png,aug,aug_train_108,aug_train_108_eat.png
train,eat,62,062.png,aug,aug_train_109,aug_train_109_eat.png
train,eat,63,063.png,aug,aug_train_11,aug_train_11_eat.png
train,eat,64,064.png,aug,aug_train_110,aug_train_110_eat.png
train,eat,65,065.png,aug,aug_train_111,aug_train_111_eat.png
train,eat,66,066.png,aug,aug_train_112,aug_train_112_eat.png
train,eat,67,067.png,aug,aug_train_113,aug_train_113_eat.png
train,eat,68,068.png,aug,aug_train_114,aug_train_114_eat.png
train,eat,69,069.png,aug,aug_train_115,aug_train_115_eat.png
train,eat,70,070.png,aug,aug_train_116,aug_train_116_eat.png
train,eat,71,071.png,aug,aug_train_117,aug_train_117_eat.png
train,eat,72,072.png,aug,aug_train_118,aug_train_118_eat.png
train,eat,73,073.png,aug,aug_train_119,aug_train_119_eat.png
train,eat,74,074.png,aug,aug_train_12,aug_train_12_eat.png
train,eat,75,075.png,aug,aug_train_120,aug_train_120_eat.png
train,eat,76,076.png,aug,aug_train_121,aug_train_121_eat.png
train,eat,77,077.png,aug,aug_train_122,aug_train_122_eat.png
train,eat,78,078.png,aug,aug_train_123,aug_train_123_eat.png
train,eat,79,079.png,aug,aug_train_124,aug_train_124_eat.png
train,eat,80,080.png,aug,aug_train_125,aug_train_125_eat.png
train,eat,81,081.png,aug,aug_train_126,aug_train_126_eat.png
train,eat,82,082.png,aug,aug_train_127,aug_train_127_eat.png
train,eat,83,083.png,aug,aug_train_128,aug_train_128_eat.png
train,eat,84,084.png,aug,aug_train_129,aug_train_129_eat.png
train,eat,85,085.png,aug,aug_train_13,aug_train_13_eat.png
train,eat,86,086.png,aug,aug_train_130,aug_train_130_eat.png
train,eat,87,087.png,aug,aug_train_131,aug_train_131_eat.png
train,eat,88,088.png,aug,aug_train_132,aug_train_132_eat.png
train,eat,89,089.png,aug,aug_train_133,aug_train_133_eat.png
train,eat,90,090.png,aug,aug_train_134,aug_train_134_eat.png
train,eat,91,091.png,aug,aug_train_135,aug_train_135_eat.png
train,eat,92,092.png,aug,aug_train_136,aug_train_136_eat.png
train,eat,93,093.png,aug,aug_train_137,aug_train_137_eat.png
train,eat,94,094.png,aug,aug_train_138,aug_train_138_eat.png
train,eat,95,095.png,aug,aug_train_139,aug_train_139_eat.png
train,eat,96,096.png,aug,aug_train_14,aug_train_14_eat.png
train,eat,97,097.png,aug,aug_train_140,aug_train_140_eat.png
train,eat,98,098.png,aug,aug_train_141,aug_train_141_eat.png
train,eat,99,099.png,aug,aug_train_142,aug_train_142_eat.png
train,eat,100,100.png,aug,aug_train_143,aug_train_143_eat.png
train,eat,101,101.png,aug,aug_train_144,aug_train_144_eat.png
train,eat,102,102.png,aug,aug_train_15,aug_train_15_eat.png
train,eat,103,103.png,aug,aug_train_16,aug_train_16_eat.png
train,eat,104,104.png,aug,aug_train_17,aug_train_17_eat.png
train,eat,105,105.png,aug,aug_train_18,aug_train_18_eat.png
train,eat,106,106.png,aug,aug_train_19,aug_train_19_eat.png
train,eat,107,107.png,aug,aug_train_20,aug_train_20_eat.png
train,eat,108,108.png,aug,aug_train_21,aug_train_21_eat.png
train,eat,109,109.png,aug,aug_train_22,aug_train_22_eat.png
train,eat,110,110.png,aug,aug_train_23,aug_train_23_eat.png
train,eat,111,111.png,aug,aug_train_24,aug_train_24_eat.png
train,eat,112,112.png,aug,aug_train_25,aug_train_25_eat.png
train,eat,113,113.png,aug,aug_train_26,aug_train_26_eat.png
train,eat,114,114.png,aug,aug_train_27,aug_train_27_eat.png
train,eat,115,115.png,aug,aug_train_28,aug_train_28_eat.png
train,eat,116,116.png,aug,aug_train_29,aug_train_29_eat.png
train,eat,117,117.png,aug,aug_train_30,aug_train_30_eat.png
train,eat,118,118.png,aug,aug_train_31,aug_train_31_eat.png
train,eat,119,119.png,aug,aug_train_32,aug_train_32_eat.png
train,eat,120,120.png,aug,aug_train_33,aug_train_33_eat.png
train,eat,121,121.png,aug,aug_train_34,aug_train_34_eat.png
train,eat,122,122.png,aug,aug_train_35,aug_train_35_eat.png
train,eat,123,123.png,aug,aug_train_36,aug_train_36_eat.png
train,eat,124,124.png,aug,aug_train_37,aug_train_37_eat.png
train,eat,125,125.png,aug,aug_train_38,aug_train_38_eat.png
train,eat,126,126.png,aug,aug_train_39,aug_train_39_eat.png
train,eat,127,127.png,aug,aug_train_40,aug_train_40_eat.png
train,eat,128,128.png,aug,aug_train_41,aug_train_41_eat.png
train,eat,129,129.png,aug,aug_train_42,aug_train_42_eat.png
train,eat,130,130.png,aug,aug_train_43,aug_train_43_eat.png
train,eat,131,131.png,aug,aug_train_44,aug_train_44_eat.png
train,eat,132,132.png,aug,aug_train_45,aug_train_45_eat.png
train,eat,133,133.png,aug,aug_train_46,aug_train_46_eat.png
train,eat,134,134.png,aug,aug_train_47,aug_train_47_eat.png
train,eat,135,135.png,aug,aug_train_48,aug_train_48_eat.png
train,eat,136,136.png,aug,aug_train_49,aug_train_49_eat.png
train,eat,137,137.png,aug,aug_train_50,aug_train_50_eat.png
train,eat,138,138.png,aug,aug_train_51,aug_train_51_eat.png
train,eat,139,139.png,aug,aug_train_52,aug_train_52_eat.png
train,eat,140,140.png,aug,aug_train_53,aug_train_53_eat.png
train,eat,141,141.png,aug,aug_train_54,aug_train_54_eat.png
train,eat,142,142.png,aug,aug_train_55,aug_train_55_eat.png
train,eat,143,143.png,aug,aug_train_56,aug_train_56_eat.png
train,eat,144,144.png,aug,aug_train_57,aug_train_57_eat.png
train,eat,145,145.png,aug,aug_train_58,aug_train_58_eat.png
train,eat,146,146.png,aug,aug_train_59,aug_train_59_eat.png
train,eat,147,147.png,aug,aug_train_60,aug_train_60_eat.png
train,eat,148,148.png,aug,aug_train_61,aug_train_61_eat.png
train,eat,149,149.png,aug,aug_train_62,aug_train_62_eat.png
train,eat,150,150.png,aug,aug_train_63,aug_train_63_eat.png
train,eat,151,151.png,aug,aug_train_64,aug_train_64_eat.png
train,eat,152,152.png,aug,aug_train_65,aug_train_65_eat.png
train,eat,153,153.png,aug,aug_train_66,aug_train_66_eat.png
train,eat,154,154.png,aug,aug_train_67,aug_train_67_eat.png
train,eat,155,155.png,aug,aug_train_68,aug_train_68_eat.png
train,eat,156,156.png,aug,aug_train_69,aug_train_69_eat.png
train,eat,157,157.png,aug,aug_train_70,aug_train_70_eat.png
train,eat,158,158.png,aug,aug_train_71,aug_train_71_eat.png
train,eat,159,159.png,aug,aug_train_72,aug_train_72_eat.png
train,eat,160,160.png,aug,aug_train_73,aug_train_73_eat.png
train,eat,161,161.png,aug,aug_train_74,aug_train_74_eat.png
train,eat,162,162.png,aug,aug_train_75,aug_train_75_eat.png
train,eat,163,163.png,aug,aug_train_76,aug_train_76_eat.png
train,eat,164,164.png,aug,aug_train_77,aug_train_77_eat.png
train,eat,165,165.png,aug,aug_train_78,aug_train_78_eat.png
train,eat,166,166.png,aug,aug_train_79,aug_train_79_eat.png
train,eat,167,167.png,aug,aug_train_80,aug_train_80_eat.png
train,eat,168,168.png,aug,aug_train_81,aug_train_81_eat.png
train,eat,169,169.png,aug,aug_train_82,aug_train_82_eat.png
train,eat,170,170.png,aug,aug_train_83,aug_train_83_eat.png
train,eat,171,171.png,aug,aug_train_84,aug_train_84_eat.png
train,eat,172,172.png,aug,aug_train_85,aug_train_85_eat.png
train,eat,173,173.png,aug,aug_train_86,aug_train_86_eat.png
train,eat,174,174.png,aug,aug_train_87,aug_train_87_eat.png
train,eat,175,175.png,aug,aug_train_88,aug_train_88_eat.png
train,eat,176,176.png,aug,aug_train_89,aug_train_89_eat.png
train,eat,177,177.png,aug,aug_train_90,aug_train_90_eat.png
train,eat,178,178.png,aug,aug_train_91,aug_train_91_eat.png
train,eat,179,179.png,aug,aug_train_92,aug_train_92_eat.png
train,eat,180,180.png,aug,aug_train_93,aug_train_93_eat.png
train,eat,181,181.png,aug,aug_train_94,aug_train_94_eat.png
train,eat,182,182.png,aug,aug_train_95,aug_train_95_eat.png
train,eat,183,183.png,aug,aug_train_96,aug_train_96_eat.png
train,eat,184,184.png,aug,aug_train_97,aug_train_97_eat.png
train,eat,185,185.png,aug,aug_train_98,aug_train_98_eat.png
train,eat,186,186.png,aug,aug_train_99,aug_train_99_eat.png
train,fish,1,001.png,real,set_01,set_01_fish.png
train,fish,2,002.png,real,set_02,set_02_fish.png
train,fish,3,003.png,real,set_03,set_03_fish.png
train,fish,4,004.png,real,set_04,set_04_fish.png
train,fish,5,005.png,real,set_05,set_05_fish.png
train,fish,6,006.png,real,set_06,set_06_fish.png
train,fish,7,007.png,real,set_07,set_07_fish.png
train,fish,8,008.png,real,set_08,set_08_fish.png
train,fish,9,009.png,real,set_12,set_12_fish.png
train,fish,10,010.png,real,set_13,set_13_fish.png
train,fish,11,011.png,real,set_14,set_14_fish.png
train,fish,12,012.png,real,set_16,set_16_fish.png
train,fish,13,013.png,real,set_17,set_17_fish.png
train,fish,14,014.png,real,set_19,set_19_fish.png
train,fish,15,015.png,real,set_20,set_20_fish.png
train,fish,16,016.png,real,set_21,set_21_fish.png
train,fish,17,017.png,real,set_22,set_22_fish.png
train,fish,18,018.png,real,set_24,set_24_fish.png
train,fish,19,019.png,real,set_25,set_25_fish.png
train,fish,20,020.png,real,set_28,set_28_fish.png
train,fish,21,021.png,real,set_29,set_29_fish.png
train,fish,22,022.png,real,set_31,set_31_fish.png
train,fish,23,023.png,real,set_32,set_32_fish.png
train,fish,24,024.png,real,set_33,set_33_fish.png
train,fish,25,025.png,real,set_35,set_35_fish.png
train,fish,26,026.png,real,set_37,set_37_fish.png
train,fish,27,027.png,real,set_38,set_38_fish.png
train,fish,28,028.png,real,set_39,set_39_fish.png
train,fish,29,029.png,real,set_40,set_40_fish.png
train,fish,30,030.png,real,set_42,set_42_fish.png
train,fish,31,031.png,real,set_43,set_43_fish.png
train,fish,32,032.png,real,set_45,set_45_fish.png
train,fish,33,033.png,real,set_46,set_46_fish.png
train,fish,34,034.png,real,set_47,set_47_fish.png
train,fish,35,035.png,real,set_48,set_48_fish.png
train,fish,36,036.png,real,set_49,set_49_fish.png
train,fish,37,037.png,real,set_52,set_52_fish.png
train,fish,38,038.png,real,set_54,set_54_fish.png
train,fish,39,039.png,real,set_55,set_55_fish.png
train,fish,40,040.png,real,set_56,set_56_fish.png
train,fish,41,041.png,real,set_58,set_58_fish.png
train,fish,42,042.png,real,set_59,set_59_fish.png
train,fish,43,043.png,aug,aug_train_01,aug_train_01_fish.png
train,fish,44,044.png,aug,aug_train_02,aug_train_02_fish.png
train,fish,45,045.png,aug,aug_train_03,aug_train_03_fish.png
train,fish,46,046.png,aug,aug_train_04,aug_train_04_fish.png
train,fish,47,047.png,aug,aug_train_05,aug_train_05_fish.png
train,fish,48,048.png,aug,aug_train_06,aug_train_06_fish.png
train,fish,49,049.png,aug,aug_train_07,aug_train_07_fish.png
train,fish,50,050.png,aug,aug_train_08,aug_train_08_fish.png
train,fish,51,051.png,aug,aug_train_09,aug_train_09_fish.png
train,fish,52,052.png,aug,aug_train_10,aug_train_10_fish.png
train,fish,53,053.png,aug,aug_train_100,aug_train_100_fish.png
train,fish,54,054.png,aug,aug_train_101,aug_train_101_fish.png
train,fish,55,055.png,aug,aug_train_102,aug_train_102_fish.png
train,fish,56,056.png,aug,aug_train_103,aug_train_103_fish.png
train,fish,57,057.png,aug,aug_train_104,aug_train_104_fish.png
train,fish,58,058.png,aug,aug_train_105,aug_train_105_fish.png
train,fish,59,059.png,aug,aug_train_106,aug_train_106_fish.png
train,fish,60,060.png,aug,aug_train_107,aug_train_107_fish.png
train,fish,61,061.png,aug,aug_train_108,aug_train_108_fish.png
train,fish,62,062.png,aug,aug_train_109,aug_train_109_fish.png
train,fish,63,063.png,aug,aug_train_11,aug_train_11_fish.png
train,fish,64,064.png,aug,aug_train_110,aug_train_110_fish.png
train,fish,65,065.png,aug,aug_train_111,aug_train_111_fish.png
train,fish,66,066.png,aug,aug_train_112,aug_train_112_fish.png
train,fish,67,067.png,aug,aug_train_113,aug_train_113_fish.png
train,fish,68,068.png,aug,aug_train_114,aug_train_114_fish.png
train,fish,69,069.png,aug,aug_train_115,aug_train_115_fish.png
train,fish,70,070.png,aug,aug_train_116,aug_train_116_fish.png
train,fish,71,071.png,aug,aug_train_117,aug_train_117_fish.png
train,fish,72,072.png,aug,aug_train_118,aug_train_118_fish.png
train,fish,73,073.png,aug,aug_train_119,aug_train_119_fish.png
train,fish,74,074.png,aug,aug_train_12,aug_train_12_fish.png
train,fish,75,075.png,aug,aug_train_120,aug_train_120_fish.png
train,fish,76,076.png,aug,aug_train_121,aug_train_121_fish.png
train,fish,77,077.png,aug,aug_train_122,aug_train_122_fish.png
train,fish,78,078.png,aug,aug_train_123,aug_train_123_fish.png
train,fish,79,079.png,aug,aug_train_124,aug_train_124_fish.png
train,fish,80,080.png,aug,aug_train_125,aug_train_125_fish.png
train,fish,81,081.png,aug,aug_train_126,aug_train_126_fish.png
train,fish,82,082.png,aug,aug_train_127,aug_train_127_fish.png
train,fish,83,083.png,aug,aug_train_128,aug_train_128_fish.png
train,fish,84,084.png,aug,aug_train_129,aug_train_129_fish.png
train,fish,85,085.png,aug,aug_train_13,aug_train_13_fish.png
train,fish,86,086.png,aug,aug_train_130,aug_train_130_fish.png
train,fish,87,087.png,aug,aug_train_131,aug_train_131_fish.png
train,fish,88,088.png,aug,aug_train_132,aug_train_132_fish.png
train,fish,89,089.png,aug,aug_train_133,aug_train_133_fish.png
train,fish,90,090.png,aug,aug_train_134,aug_train_134_fish.png
train,fish,91,091.png,aug,aug_train_135,aug_train_135_fish.png
train,fish,92,092.png,aug,aug_train_136,aug_train_136_fish.png
train,fish,93,093.png,aug,aug_train_137,aug_train_137_fish.png
train,fish,94,094.png,aug,aug_train_138,aug_train_138_fish.png
train,fish,95,095.png,aug,aug_train_139,aug_train_139_fish.png
train,fish,96,096.png,aug,aug_train_14,aug_train_14_fish.png
train,fish,97,097.png,aug,aug_train_140,aug_train_140_fish.png
train,fish,98,098.png,aug,aug_train_141,aug_train_141_fish.png
train,fish,99,099.png,aug,aug_train_142,aug_train_142_fish.png
train,fish,100,100.png,aug,aug_train_143,aug_train_143_fish.png
train,fish,101,101.png,aug,aug_train_144,aug_train_144_fish.png
train,fish,102,102.png,aug,aug_train_15,aug_train_15_fish.png
train,fish,103,103.png,aug,aug_train_16,aug_train_16_fish.png
train,fish,104,104.png,aug,aug_train_17,aug_train_17_fish.png
train,fish,105,105.png,aug,aug_train_18,aug_train_18_fish.png
train,fish,106,106.png,aug,aug_train_19,aug_train_19_fish.png
train,fish,107,107.png,aug,aug_train_20,aug_train_20_fish.png
train,fish,108,108.png,aug,aug_train_21,aug_train_21_fish.png
train,fish,109,109.png,aug,aug_train_22,aug_train_22_fish.png
train,fish,110,110.png,aug,aug_train_23,aug_train_23_fish.png
train,fish,111,111.png,aug,aug_train_24,aug_train_24_fish.png
train,fish,112,112.png,aug,aug_train_25,aug_train_25_fish.png
train,fish,113,113.png,aug,aug_train_26,aug_train_26_fish.png
train,fish,114,114.png,aug,aug_train_27,aug_train_27_fish.png
train,fish,115,115.png,aug,aug_train_28,aug_train_28_fish.png
train,fish,116,116.png,aug,aug_train_29,aug_train_29_fish.png
train,fish,117,117.png,aug,aug_train_30,aug_train_30_fish.png
train,fish,118,118.png,aug,aug_train_31,aug_train_31_fish.png
train,fish,119,119.png,aug,aug_train_32,aug_train_32_fish.png
train,fish,120,120.png,aug,aug_train_33,aug_train_33_fish.png
train,fish,121,121.png,aug,aug_train_34,aug_train_34_fish.png
train,fish,122,122.png,aug,aug_train_35,aug_train_35_fish.png
train,fish,123,123.png,aug,aug_train_36,aug_train_36_fish.png
train,fish,124,124.png,aug,aug_train_37,aug_train_37_fish.png
train,fish,125,125.png,aug,aug_train_38,aug_train_38_fish.png
train,fish,126,126.png,aug,aug_train_39,aug_train_39_fish.png
train,fish,127,127.png,aug,aug_train_40,aug_train_40_fish.png
train,fish,128,128.png,aug,aug_train_41,aug_train_41_fish.png
train,fish,129,129.png,aug,aug_train_42,aug_train_42_fish.png
train,fish,130,130.png,aug,aug_train_43,aug_train_43_fish.png
train,fish,131,131.png,aug,aug_train_44,aug_train_44_fish.png
train,fish,132,132.png,aug,aug_train_45,aug_train_45_fish.png
train,fish,133,133.png,aug,aug_train_46,aug_train_46_fish.png
train,fish,134,134.png,aug,aug_train_47,aug_train_47_fish.png
train,fish,135,135.png,aug,aug_train_48,aug_train_48_fish.png
train,fish,136,136.png,aug,aug_train_49,aug_train_49_fish.png
train,fish,137,137.png,aug,aug_train_50,aug_train_50_fish.png
train,fish,138,138.png,aug,aug_train_51,aug_train_51_fish.png
train,fish,139,139.png,aug,aug_train_52,aug_train_52_fish.png
train,fish,140,140.png,aug,aug_train_53,aug_train_53_fish.png
train,fish,141,141.png,aug,aug_train_54,aug_train_54_fish.png
train,fish,142,142.png,aug,aug_train_55,aug_train_55_fish.png
train,fish,143,143.png,aug,aug_train_56,aug_train_56_fish.png
train,fish,144,144.png,aug,aug_train_57,aug_train_57_fish.png
train,fish,145,145.png,aug,aug_train_58,aug_train_58_fish.png
train,fish,146,146.png,aug,aug_train_59,aug_train_59_fish.png
